<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.10.04	03:00:00	0.98337	0.98379	0.98199	0.98268	3487	0	8
2022.10.04	04:00:00	0.98267	0.98294	0.98115	0.98116	2555	0	8
2022.10.04	05:00:00	0.98116	0.98301	0.98061	0.98282	2783	0	8
2022.10.04	06:00:00	0.98283	0.98454	0.98215	0.98423	4677	0	8
2022.10.04	07:00:00	0.98424	0.98434	0.98262	0.98332	3439	0	8
2022.10.04	08:00:00	0.98331	0.98493	0.98259	0.98439	4022	0	8
2022.10.04	09:00:00	0.98440	0.98721	0.98379	0.98706	7475	0	8
2022.10.04	10:00:00	0.98706	0.98960	0.98633	0.98753	9577	0	8
2022.10.04	11:00:00	0.98750	0.98803	0.98652	0.98746	6660	0	8
2022.10.04	12:00:00	0.98745	0.98842	0.98525	0.98790	7023	0	8
2022.10.04	13:00:00	0.98790	0.99037	0.98779	0.98914	5971	0	8
2022.10.04	14:00:00	0.98915	0.98982	0.98771	0.98905	6909	0	8
2022.10.04	15:00:00	0.98906	0.99345	0.98861	0.99241	9514	0	8
2022.10.04	16:00:00	0.99240	0.99307	0.99098	0.99288	9221	0	8
2022.10.04	17:00:00	0.99288	0.99580	0.99286	0.99567	11160	0	8
2022.10.04	18:00:00	0.99567	0.99797	0.99541	0.99762	6838	0	8
2022.10.04	19:00:00	0.99765	0.99936	0.99651	0.99701	5084	0	8
2022.10.04	20:00:00	0.99701	0.99742	0.99604	0.99742	4204	0	8
2022.10.04	21:00:00	0.99743	0.99987	0.99671	0.99978	3692	0	8
2022.10.04	22:00:00	0.99977	0.99996	0.99772	0.99902	6021	0	8
2022.10.04	23:00:00	0.99901	0.99936	0.99828	0.99867	3304	0	8
2022.10.05	00:00:00	0.99858	0.99858	0.99819	0.99819	260	0	31
2022.10.05	01:00:00	0.99819	0.99854	0.99794	0.99829	861	0	8
2022.10.05	02:00:00	0.99825	0.99850	0.99791	0.99837	2040	0	8
2022.10.05	03:00:00	0.99839	0.99899	0.99703	0.99761	3086	0	8
2022.10.05	04:00:00	0.99758	0.99906	0.99651	0.99654	5695	0	8
2022.10.05	05:00:00	0.99654	0.99746	0.99602	0.99674	4529	0	8
2022.10.05	06:00:00	0.99674	0.99715	0.99596	0.99694	2548	0	8
2022.10.05	07:00:00	0.99694	0.99715	0.99603	0.99661	1868	0	8
2022.10.05	08:00:00	0.99661	0.99787	0.99628	0.99638	3104	0	8
2022.10.05	09:00:00	0.99636	0.99949	0.99617	0.99773	5637	0	8
2022.10.05	10:00:00	0.99774	0.99778	0.99361	0.99405	8531	0	8
2022.10.05	11:00:00	0.99404	0.99482	0.99230	0.99473	6736	0	8
2022.10.05	12:00:00	0.99473	0.99513	0.99212	0.99303	4902	0	8
2022.10.05	13:00:00	0.99303	0.99315	0.99112	0.99241	4803	0	8
2022.10.05	14:00:00	0.99241	0.99270	0.98996	0.99052	5295	0	8
2022.10.05	15:00:00	0.99051	0.99230	0.98920	0.99115	8129	0	8
2022.10.05	16:00:00	0.99114	0.99142	0.98656	0.98774	9631	0	8
2022.10.05	17:00:00	0.98772	0.98772	0.98347	0.98548	12925	0	8
2022.10.05	18:00:00	0.98548	0.98724	0.98494	0.98656	6501	0	8
2022.10.05	19:00:00	0.98657	0.98762	0.98597	0.98630	4265	0	8
2022.10.05	20:00:00	0.98631	0.98814	0.98599	0.98753	3692	0	8
2022.10.05	21:00:00	0.98753	0.98953	0.98735	0.98947	3940	0	8
2022.10.05	22:00:00	0.98950	0.98967	0.98828	0.98853	4477	0	8
2022.10.05	23:00:00	0.98854	0.98897	0.98824	0.98842	2624	0	8
2022.10.06	00:00:00	0.98814	0.98832	0.98684	0.98826	648	0	53
2022.10.06	01:00:00	0.98824	0.98903	0.98806	0.98891	2699	0	8
2022.10.06	02:00:00	0.98892	0.99121	0.98876	0.99116	2804	0	8
2022.10.06	03:00:00	0.99120	0.99263	0.99083	0.99167	4080	0	8
2022.10.06	04:00:00	0.99168	0.99193	0.99030	0.99107	4309	0	8
2022.10.06	05:00:00	0.99107	0.99190	0.99049	0.99153	3269	0	8
2022.10.06	06:00:00	0.99153	0.99265	0.99133	0.99166	2803	0	8
2022.10.06	07:00:00	0.99167	0.99209	0.99092	0.99209	2085	0	8
2022.10.06	08:00:00	0.99209	0.99260	0.99124	0.99221	2999	0	8
2022.10.06	09:00:00	0.99222	0.99227	0.98932	0.98966	6285	0	8
2022.10.06	10:00:00	0.98974	0.99203	0.98943	0.99109	9222	0	8
2022.10.06	11:00:00	0.99104	0.99128	0.98751	0.98884	8531	0	8
2022.10.06	12:00:00	0.98885	0.99025	0.98848	0.98887	6663	0	8
2022.10.06	13:00:00	0.98888	0.98943	0.98742	0.98854	6058	0	8
2022.10.06	14:00:00	0.98855	0.98932	0.98579	0.98685	7708	0	8
2022.10.06	15:00:00	0.98684	0.98821	0.98557	0.98687	7588	0	8
2022.10.06	16:00:00	0.98686	0.98705	0.98185	0.98293	10946	0	8
2022.10.06	17:00:00	0.98294	0.98444	0.98183	0.98403	12264	0	8
2022.10.06	18:00:00	0.98404	0.98448	0.98037	0.98048	8793	0	8
2022.10.06	19:00:00	0.98048	0.98103	0.97882	0.98025	6619	0	8
2022.10.06	20:00:00	0.98023	0.98168	0.97993	0.98162	4499	0	8
2022.10.06	21:00:00	0.98164	0.98167	0.97921	0.97924	5072	0	8
2022.10.06	22:00:00	0.97926	0.98013	0.97896	0.97967	5044	0	8
2022.10.06	23:00:00	0.97966	0.98022	0.97890	0.97909	2905	0	8
2022.10.07	00:00:00	0.97899	0.97924	0.97853	0.97903	872	0	41
2022.10.07	01:00:00	0.97905	0.97976	0.97893	0.97928	1193	0	8
2022.10.07	02:00:00	0.97928	0.97970	0.97865	0.97890	1768	0	8
2022.10.07	03:00:00	0.97890	0.97975	0.97866	0.97929	3752	0	8
2022.10.07	04:00:00	0.97932	0.97991	0.97865	0.97979	3467	0	8
2022.10.07	05:00:00	0.97978	0.98118	0.97938	0.98075	2732	0	8
2022.10.07	06:00:00	0.98075	0.98115	0.98019	0.98048	2500	0	8
2022.10.07	07:00:00	0.98047	0.98072	0.97915	0.97916	1974	0	8
2022.10.07	08:00:00	0.97918	0.98039	0.97918	0.98012	2733	0	8
2022.10.07	09:00:00	0.98012	0.98012	0.97657	0.97817	6590	0	8
2022.10.07	10:00:00	0.97816	0.98090	0.97814	0.97985	7904	0	8
2022.10.07	11:00:00	0.97986	0.98168	0.97933	0.98017	6387	0	8
2022.10.07	12:00:00	0.98017	0.98111	0.97922	0.98060	5477	0	8
2022.10.07	13:00:00	0.98060	0.98083	0.97909	0.97967	4644	0	8
2022.10.07	14:00:00	0.97966	0.98046	0.97872	0.97873	4442	0	8
2022.10.07	15:00:00	0.97871	0.98032	0.97260	0.97502	12073	0	7
2022.10.07	16:00:00	0.97501	0.97691	0.97416	0.97488	13640	0	8
2022.10.07	17:00:00	0.97487	0.97910	0.97442	0.97859	13333	0	8
2022.10.07	18:00:00	0.97860	0.97901	0.97709	0.97838	8866	0	8
2022.10.07	19:00:00	0.97837	0.97843	0.97554	0.97609	5372	0	8
2022.10.07	20:00:00	0.97611	0.97694	0.97559	0.97569	3264	0	8
2022.10.07	21:00:00	0.97569	0.97632	0.97341	0.97352	3466	0	8
2022.10.07	22:00:00	0.97353	0.97400	0.97306	0.97389	3446	0	8
2022.10.07	23:00:00	0.97388	0.97426	0.97340	0.97412	2237	0	8
2022.10.10	00:00:00	0.97322	0.97360	0.97304	0.97348	765	0	33
2022.10.10	01:00:00	0.97348	0.97395	0.97287	0.97316	2563	0	8
2022.10.10	02:00:00	0.97316	0.97369	0.97276	0.97344	2411	0	8
2022.10.10	03:00:00	0.97346	0.97412	0.97246	0.97376	3315	0	8
2022.10.10	04:00:00	0.97376	0.97532	0.97366	0.97502	3278	0	8
2022.10.10	05:00:00	0.97502	0.97504	0.97410	0.97454	1940	0	8
2022.10.10	06:00:00	0.97452	0.97461	0.97324	0.97376	1896	0	8
2022.10.10	07:00:00	0.97375	0.97408	0.97328	0.97397	2031	0	8
2022.10.10	08:00:00	0.97398	0.97435	0.97159	0.97168	3287	0	8
2022.10.10	09:00:00	0.97170	0.97335	0.97165	0.97185	4676	0	8
2022.10.10	10:00:00	0.97189	0.97331	0.96991	0.97068	6904	0	8
2022.10.10	11:00:00	0.97066	0.97088	0.96817	0.96883	5948	0	8
2022.10.10	12:00:00	0.96885	0.97094	0.96885	0.97067	5547	0	8
2022.10.10	13:00:00	0.97064	0.97092	0.96884	0.96926	4043	0	8
2022.10.10	14:00:00	0.96926	0.97065	0.96869	0.96970	4469	0	8
2022.10.10	15:00:00	0.96968	0.97190	0.96936	0.97146	5003	0	8
2022.10.10	16:00:00	0.97145	0.97217	0.96942	0.97001	6926	0	8
2022.10.10	17:00:00	0.97002	0.97458	0.96952	0.97024	10532	0	8
2022.10.10	18:00:00	0.97023	0.97047	0.96854	0.97027	6125	0	8
2022.10.10	19:00:00	0.97027	0.97046	0.96896	0.96920	3794	0	8
2022.10.10	20:00:00	0.96919	0.97183	0.96851	0.97131	5233	0	8
2022.10.10	21:00:00	0.97131	0.97238	0.97028	0.97032	4112	0	8
2022.10.10	22:00:00	0.97033	0.97093	0.97014	0.97023	3540	0	8
2022.10.10	23:00:00	0.97023	0.97073	0.97022	0.97032	886	0	8
2022.10.11	00:00:00	0.97029	0.97036	0.96993	0.96999	457	0	28
2022.10.11	01:00:00	0.96999	0.97086	0.96997	0.97084	1685	0	8
2022.10.11	02:00:00	0.97083	0.97114	0.97075	0.97112	1637	0	8
2022.10.11	03:00:00	0.97112	0.97225	0.96986	0.97203	3915	0	8
2022.10.11	04:00:00	0.97202	0.97211	0.96919	0.96971	5136	0	8
2022.10.11	05:00:00	0.96969	0.96997	0.96801	0.96870	4341	0	8
2022.10.11	06:00:00	0.96872	0.96958	0.96812	0.96819	2958	0	8
2022.10.11	07:00:00	0.96818	0.96852	0.96705	0.96771	2332	0	8
2022.10.11	08:00:00	0.96770	0.96875	0.96760	0.96859	2733	0	8
2022.10.11	09:00:00	0.96859	0.97027	0.96746	0.96904	5965	0	8
2022.10.11	10:00:00	0.96905	0.97247	0.96892	0.96989	9047	0	8
2022.10.11	11:00:00	0.96990	0.97198	0.96967	0.97075	5975	0	8
2022.10.11	12:00:00	0.97075	0.97189	0.96973	0.96993	5299	0	8
2022.10.11	13:00:00	0.96993	0.97194	0.96918	0.97176	5932	0	8
2022.10.11	14:00:00	0.97174	0.97379	0.97147	0.97248	6651	0	8
2022.10.11	15:00:00	0.97247	0.97323	0.97175	0.97196	6277	0	8
2022.10.11	16:00:00	0.97197	0.97214	0.96991	0.97019	8350	0	8
2022.10.11	17:00:00	0.97020	0.97198	0.96907	0.97073	9839	0	8
2022.10.11	18:00:00	0.97074	0.97627	0.97072	0.97561	7582	0	7
2022.10.11	19:00:00	0.97562	0.97746	0.97434	0.97653	6324	0	8
2022.10.11	20:00:00	0.97657	0.97667	0.97489	0.97522	4805	0	8
2022.10.11	21:00:00	0.97522	0.97529	0.97063	0.97089	6182	0	8
2022.10.11	22:00:00	0.97089	0.97144	0.96939	0.97102	8454	0	8
2022.10.11	23:00:00	0.97099	0.97121	0.97019	0.97023	2191	0	8
2022.10.12	00:00:00	0.97024	0.97046	0.97019	0.97025	789	0	28
2022.10.12	01:00:00	0.97026	0.97179	0.97026	0.97134	1564	0	8
2022.10.12	02:00:00	0.97134	0.97140	0.96991	0.97005	1703	0	8
2022.10.12	03:00:00	0.97006	0.97103	0.96901	0.97032	5033	0	8
2022.10.12	04:00:00	0.97032	0.97122	0.96828	0.96907	5522	0	8
2022.10.12	05:00:00	0.96908	0.96994	0.96828	0.96994	3512	0	8
2022.10.12	06:00:00	0.96994	0.97004	0.96932	0.96982	2240	0	8
2022.10.12	07:00:00	0.96982	0.97349	0.96968	0.97146	6412	0	8
2022.10.12	08:00:00	0.97148	0.97242	0.97063	0.97207	3822	0	8
2022.10.12	09:00:00	0.97210	0.97329	0.97150	0.97213	7532	0	8
2022.10.12	10:00:00	0.97213	0.97263	0.96957	0.97073	11263	0	8
2022.10.12	11:00:00	0.97073	0.97245	0.97017	0.97037	6854	0	8
2022.10.12	12:00:00	0.97037	0.97168	0.96974	0.97085	6050	0	8
2022.10.12	13:00:00	0.97085	0.97168	0.97047	0.97161	4565	0	8
2022.10.12	14:00:00	0.97162	0.97199	0.97020	0.97080	4800	0	8
2022.10.12	15:00:00	0.97083	0.97115	0.96869	0.97052	8880	0	8
2022.10.12	16:00:00	0.97054	0.97112	0.96902	0.96904	7753	0	8
2022.10.12	17:00:00	0.96908	0.97057	0.96679	0.97012	10040	0	8
2022.10.12	18:00:00	0.97012	0.97096	0.96893	0.96905	6340	0	8
2022.10.12	19:00:00	0.96905	0.96948	0.96802	0.96836	3712	0	8
2022.10.12	20:00:00	0.96836	0.96965	0.96807	0.96906	3044	0	8
2022.10.12	21:00:00	0.96906	0.97199	0.96846	0.96977	9538	0	8
2022.10.12	22:00:00	0.96974	0.97065	0.96914	0.97011	2900	0	8
2022.10.12	23:00:00	0.97012	0.97027	0.96966	0.97026	979	0	8
2022.10.13	00:00:00	0.97016	0.97036	0.96986	0.97022	301	0	32
2022.10.13	01:00:00	0.97022	0.97096	0.97016	0.97077	1049	0	8
2022.10.13	02:00:00	0.97077	0.97095	0.97038	0.97048	1290	0	8
2022.10.13	03:00:00	0.97047	0.97220	0.96975	0.97143	2777	0	8
2022.10.13	04:00:00	0.97144	0.97147	0.97007	0.97049	2701	0	8
2022.10.13	05:00:00	0.97052	0.97061	0.96961	0.96984	2180	0	8
2022.10.13	06:00:00	0.96984	0.97033	0.96950	0.97004	1433	0	8
2022.10.13	07:00:00	0.97004	0.97060	0.96975	0.97039	935	0	8
2022.10.13	08:00:00	0.97039	0.97069	0.96962	0.96971	1695	0	8
2022.10.13	09:00:00	0.96970	0.97091	0.96887	0.96897	3965	0	8
2022.10.13	10:00:00	0.96900	0.97066	0.96854	0.97057	5595	0	8
2022.10.13	11:00:00	0.97056	0.97141	0.96981	0.97141	3869	0	8
2022.10.13	12:00:00	0.97139	0.97440	0.97109	0.97261	5365	0	7
2022.10.13	13:00:00	0.97261	0.97356	0.97175	0.97250	4043	0	8
2022.10.13	14:00:00	0.97249	0.97532	0.97209	0.97447	8754	0	8
2022.10.13	15:00:00	0.97442	0.97485	0.96318	0.96685	15543	0	7
2022.10.13	16:00:00	0.96683	0.97016	0.96453	0.96940	17569	0	8
2022.10.13	17:00:00	0.96941	0.97259	0.96756	0.97179	15788	0	8
2022.10.13	18:00:00	0.97179	0.97992	0.97107	0.97790	17664	0	7
2022.10.13	19:00:00	0.97791	0.97990	0.97640	0.97745	11519	0	8
2022.10.13	20:00:00	0.97745	0.98059	0.97684	0.97964	7935	0	8
2022.10.13	21:00:00	0.97965	0.98003	0.97813	0.97866	5887	0	8
2022.10.13	22:00:00	0.97866	0.97892	0.97711	0.97747	4685	0	8
2022.10.13	23:00:00	0.97745	0.97808	0.97732	0.97780	1240	0	8
2022.10.14	00:00:00	0.97761	0.97768	0.97706	0.97748	524	0	28
2022.10.14	01:00:00	0.97744	0.97779	0.97688	0.97776	1363	0	8
2022.10.14	02:00:00	0.97775	0.97775	0.97669	0.97675	1338	0	8
2022.10.14	03:00:00	0.97674	0.97787	0.97618	0.97679	4642	0	8
2022.10.14	04:00:00	0.97681	0.98087	0.97678	0.97999	4899	0	8
2022.10.14	05:00:00	0.98000	0.98020	0.97898	0.97902	4175	0	8
2022.10.14	06:00:00	0.97902	0.97974	0.97847	0.97872	3033	0	8
2022.10.14	07:00:00	0.97873	0.97899	0.97789	0.97817	2843	0	8
2022.10.14	08:00:00	0.97817	0.97863	0.97751	0.97760	3289	0	8
2022.10.14	09:00:00	0.97761	0.97971	0.97755	0.97883	7781	0	8
2022.10.14	10:00:00	0.97880	0.97880	0.97525	0.97677	8759	0	7
2022.10.14	11:00:00	0.97678	0.97679	0.97448	0.97503	6621	0	8
2022.10.14	12:00:00	0.97505	0.97540	0.97189	0.97299	6735	0	8
2022.10.14	13:00:00	0.97299	0.97581	0.97246	0.97340	8370	0	8
2022.10.14	14:00:00	0.97345	0.97417	0.97091	0.97185	6517	0	8
2022.10.14	15:00:00	0.97189	0.97767	0.97146	0.97731	9831	0	8
2022.10.14	16:00:00	0.97731	0.97998	0.97303	0.97357	15133	0	8
2022.10.14	17:00:00	0.97319	0.97542	0.97068	0.97536	17632	0	8
2022.10.14	18:00:00	0.97537	0.97689	0.97338	0.97387	8598	0	8
2022.10.14	19:00:00	0.97385	0.97482	0.97133	0.97177	8008	0	8
2022.10.14	20:00:00	0.97175	0.97299	0.97138	0.97284	5606	0	8
2022.10.14	21:00:00	0.97283	0.97319	0.97189	0.97234	4134	0	8
2022.10.14	22:00:00	0.97237	0.97293	0.97164	0.97279	4071	0	8
2022.10.14	23:00:00	0.97280	0.97308	0.97163	0.97189	1485	0	8
2022.10.17	00:00:00	0.97203	0.97246	0.97175	0.97202	276	0	30
2022.10.17	01:00:00	0.97206	0.97370	0.97206	0.97324	2237	0	8
2022.10.17	02:00:00	0.97327	0.97432	0.97309	0.97397	3386	0	8
2022.10.17	03:00:00	0.97395	0.97508	0.97369	0.97454	5549	0	8
2022.10.17	04:00:00	0.97456	0.97506	0.97386	0.97455	4482	0	8
2022.10.17	05:00:00	0.97461	0.97521	0.97418	0.97450	3036	0	8
2022.10.17	06:00:00	0.97449	0.97476	0.97388	0.97398	2856	0	8
2022.10.17	07:00:00	0.97398	0.97402	0.97325	0.97367	2775	0	8
2022.10.17	08:00:00	0.97366	0.97558	0.97358	0.97521	4190	0	8
2022.10.17	09:00:00	0.97523	0.97541	0.97307	0.97318	5137	0	8
2022.10.17	10:00:00	0.97318	0.97569	0.97316	0.97473	9596	0	8
2022.10.17	11:00:00	0.97471	0.97546	0.97198	0.97386	6852	0	8
2022.10.17	12:00:00	0.97386	0.97576	0.97361	0.97528	5051	0	8
2022.10.17	13:00:00	0.97528	0.97706	0.97464	0.97489	6224	0	8
2022.10.17	14:00:00	0.97488	0.97517	0.97320	0.97406	4361	0	8
2022.10.17	15:00:00	0.97405	0.97849	0.97296	0.97753	6261	0	8
2022.10.17	16:00:00	0.97754	0.97981	0.97726	0.97820	6935	0	8
2022.10.17	17:00:00	0.97821	0.98192	0.97821	0.98168	9705	0	8
2022.10.17	18:00:00	0.98167	0.98483	0.98046	0.98418	5703	0	8
2022.10.17	19:00:00	0.98419	0.98520	0.98351	0.98390	4764	0	8
2022.10.17	20:00:00	0.98391	0.98508	0.98368	0.98414	3938	0	8
2022.10.17	21:00:00	0.98413	0.98489	0.98373	0.98466	3025	0	8
2022.10.17	22:00:00	0.98467	0.98467	0.98323	0.98349	3218	0	8
2022.10.17	23:00:00	0.98350	0.98435	0.98350	0.98432	1224	0	8
2022.10.18	00:00:00	0.98416	0.98419	0.98368	0.98378	282	0	37
2022.10.18	01:00:00	0.98378	0.98448	0.98368	0.98424	1473	0	8
2022.10.18	02:00:00	0.98423	0.98467	0.98392	0.98437	2559	0	8
2022.10.18	03:00:00	0.98437	0.98526	0.98391	0.98412	3305	0	8
2022.10.18	04:00:00	0.98412	0.98417	0.98291	0.98320	3194	0	8
2022.10.18	05:00:00	0.98321	0.98356	0.98266	0.98314	2031	0	8
2022.10.18	06:00:00	0.98313	0.98451	0.98232	0.98409	2981	0	8
2022.10.18	07:00:00	0.98410	0.98663	0.98406	0.98574	5101	0	8
2022.10.18	08:00:00	0.98575	0.98630	0.98503	0.98539	3711	0	8
2022.10.18	09:00:00	0.98540	0.98727	0.98468	0.98625	5894	0	8
2022.10.18	10:00:00	0.98626	0.98736	0.98311	0.98577	7886	0	8
2022.10.18	11:00:00	0.98576	0.98592	0.98245	0.98285	6348	0	8
2022.10.18	12:00:00	0.98284	0.98535	0.98269	0.98378	7667	0	8
2022.10.18	13:00:00	0.98377	0.98460	0.98126	0.98192	5110	0	8
2022.10.18	14:00:00	0.98194	0.98399	0.98187	0.98310	5345	0	8
2022.10.18	15:00:00	0.98316	0.98579	0.98253	0.98543	6549	0	8
2022.10.18	16:00:00	0.98545	0.98757	0.98456	0.98528	7967	0	8
2022.10.18	17:00:00	0.98526	0.98589	0.98245	0.98498	8780	0	8
2022.10.18	18:00:00	0.98498	0.98498	0.98213	0.98417	7742	0	8
2022.10.18	19:00:00	0.98415	0.98604	0.98372	0.98559	5328	0	8
2022.10.18	20:00:00	0.98561	0.98602	0.98417	0.98534	5569	0	8
2022.10.18	21:00:00	0.98534	0.98596	0.98417	0.98499	4524	0	8
2022.10.18	22:00:00	0.98499	0.98576	0.98452	0.98572	3964	0	8
2022.10.18	23:00:00	0.98571	0.98637	0.98525	0.98575	1708	0	8
2022.10.19	00:00:00	0.98567	0.98606	0.98543	0.98600	391	0	28
2022.10.19	01:00:00	0.98599	0.98688	0.98591	0.98669	1149	0	8
2022.10.19	02:00:00	0.98671	0.98725	0.98611	0.98627	2431	0	8
2022.10.19	03:00:00	0.98626	0.98669	0.98533	0.98611	3941	0	8
2022.10.19	04:00:00	0.98611	0.98643	0.98540	0.98586	4104	0	8
2022.10.19	05:00:00	0.98586	0.98612	0.98492	0.98524	2863	0	8
2022.10.19	06:00:00	0.98525	0.98554	0.98432	0.98442	1886	0	8
2022.10.19	07:00:00	0.98442	0.98462	0.98372	0.98399	1360	0	8
2022.10.19	08:00:00	0.98396	0.98438	0.98316	0.98357	2702	0	8
2022.10.19	09:00:00	0.98356	0.98408	0.98203	0.98216	6425	0	8
2022.10.19	10:00:00	0.98217	0.98393	0.98152	0.98393	8041	0	8
2022.10.19	11:00:00	0.98394	0.98394	0.98124	0.98168	6536	0	8
2022.10.19	12:00:00	0.98168	0.98240	0.98053	0.98182	5449	0	8
2022.10.19	13:00:00	0.98181	0.98211	0.97807	0.97808	5720	0	8
2022.10.19	14:00:00	0.97808	0.97843	0.97596	0.97833	7400	0	8
2022.10.19	15:00:00	0.97832	0.97837	0.97646	0.97797	7238	0	8
2022.10.19	16:00:00	0.97799	0.97960	0.97716	0.97739	8878	0	8
2022.10.19	17:00:00	0.97737	0.98026	0.97705	0.97903	7922	0	8
2022.10.19	18:00:00	0.97900	0.97944	0.97784	0.97787	5242	0	8
2022.10.19	19:00:00	0.97789	0.97815	0.97650	0.97658	4879	0	8
2022.10.19	20:00:00	0.97659	0.97736	0.97573	0.97661	5424	0	8
2022.10.19	21:00:00	0.97660	0.97785	0.97634	0.97668	3122	0	8
2022.10.19	22:00:00	0.97669	0.97767	0.97647	0.97731	3453	0	8
2022.10.19	23:00:00	0.97730	0.97760	0.97707	0.97713	1889	0	8
2022.10.20	00:00:00	0.97709	0.97738	0.97695	0.97725	217	0	31
2022.10.20	01:00:00	0.97728	0.97758	0.97644	0.97650	907	0	8
2022.10.20	02:00:00	0.97650	0.97672	0.97606	0.97655	1493	0	8
2022.10.20	03:00:00	0.97656	0.97717	0.97584	0.97649	4492	0	8
2022.10.20	04:00:00	0.97648	0.97652	0.97545	0.97584	3552	0	8
2022.10.20	05:00:00	0.97586	0.97665	0.97560	0.97653	2622	0	8
2022.10.20	06:00:00	0.97653	0.97665	0.97565	0.97612	2410	0	8
2022.10.20	07:00:00	0.97611	0.97857	0.97591	0.97784	5362	0	8
2022.10.20	08:00:00	0.97782	0.97891	0.97747	0.97832	5104	0	8
2022.10.20	09:00:00	0.97831	0.97939	0.97791	0.97920	5431	0	8
2022.10.20	10:00:00	0.97920	0.97945	0.97715	0.97866	8713	0	8
2022.10.20	11:00:00	0.97869	0.97922	0.97732	0.97816	5933	0	8
2022.10.20	12:00:00	0.97818	0.97890	0.97730	0.97830	4622	0	8
2022.10.20	13:00:00	0.97830	0.98072	0.97768	0.98066	5206	0	8
2022.10.20	14:00:00	0.98067	0.98288	0.98016	0.98127	6724	0	8
2022.10.20	15:00:00	0.98128	0.98373	0.97954	0.98026	11118	0	8
2022.10.20	16:00:00	0.98030	0.98086	0.97798	0.97862	10129	0	8
2022.10.20	17:00:00	0.97862	0.98455	0.97835	0.98449	11114	0	8
2022.10.20	18:00:00	0.98447	0.98448	0.98209	0.98224	5970	0	8
2022.10.20	19:00:00	0.98223	0.98225	0.97978	0.98025	4909	0	8
2022.10.20	20:00:00	0.98026	0.98027	0.97805	0.97850	4960	0	8
2022.10.20	21:00:00	0.97850	0.97876	0.97750	0.97843	3736	0	8
2022.10.20	22:00:00	0.97843	0.97894	0.97730	0.97841	2854	0	8
2022.10.20	23:00:00	0.97841	0.97882	0.97814	0.97871	1254	0	8
2022.10.21	00:00:00	0.97858	0.97862	0.97756	0.97825	469	0	28
2022.10.21	01:00:00	0.97824	0.97880	0.97814	0.97831	1305	0	8
2022.10.21	02:00:00	0.97831	0.97831	0.97734	0.97784	1298	0	8
2022.10.21	03:00:00	0.97787	0.97824	0.97679	0.97709	2929	0	8
2022.10.21	04:00:00	0.97711	0.97729	0.97650	0.97703	3240	0	8
2022.10.21	05:00:00	0.97701	0.97801	0.97677	0.97766	1973	0	8
2022.10.21	06:00:00	0.97766	0.97833	0.97672	0.97686	1831	0	8
2022.10.21	07:00:00	0.97683	0.97716	0.97645	0.97711	1692	0	8
2022.10.21	08:00:00	0.97709	0.97767	0.97632	0.97756	2093	0	8
2022.10.21	09:00:00	0.97752	0.97775	0.97617	0.97658	5014	0	8
2022.10.21	10:00:00	0.97659	0.98023	0.97610	0.97888	7681	0	8
2022.10.21	11:00:00	0.97886	0.97907	0.97525	0.97561	6085	0	8
2022.10.21	12:00:00	0.97562	0.97634	0.97352	0.97405	6058	0	8
2022.10.21	13:00:00	0.97404	0.97538	0.97321	0.97498	5403	0	8
2022.10.21	14:00:00	0.97499	0.97592	0.97411	0.97451	6279	0	8
2022.10.21	15:00:00	0.97452	0.97775	0.97048	0.97577	11166	0	8
2022.10.21	16:00:00	0.97574	0.98072	0.97518	0.97974	21860	0	7
2022.10.21	17:00:00	0.97977	0.98170	0.97652	0.97971	19380	0	8
2022.10.21	18:00:00	0.97967	0.98563	0.97796	0.98547	21985	0	7
2022.10.21	19:00:00	0.98544	0.98678	0.98260	0.98390	14383	0	8
2022.10.21	20:00:00	0.98390	0.98480	0.98285	0.98296	8001	0	8
2022.10.21	21:00:00	0.98295	0.98526	0.98242	0.98440	6798	0	8
2022.10.21	22:00:00	0.98444	0.98692	0.98429	0.98617	5800	0	8
2022.10.21	23:00:00	0.98609	0.98661	0.98527	0.98578	2172	0	8
2022.10.24	00:00:00	0.98697	0.98838	0.98560	0.98836	768	0	33
2022.10.24	01:00:00	0.98827	0.98990	0.98472	0.98491	7141	0	7
2022.10.24	02:00:00	0.98491	0.98885	0.98312	0.98595	11224	0	8
2022.10.24	03:00:00	0.98595	0.98677	0.98404	0.98491	8937	0	8
2022.10.24	04:00:00	0.98491	0.98491	0.98321	0.98355	5613	0	8
2022.10.24	05:00:00	0.98354	0.98451	0.98289	0.98431	3494	0	8
2022.10.24	06:00:00	0.98432	0.98451	0.98251	0.98345	2138	0	8
2022.10.24	07:00:00	0.98345	0.98492	0.98313	0.98480	2596	0	8
2022.10.24	08:00:00	0.98476	0.98502	0.98398	0.98436	2517	0	8
2022.10.24	09:00:00	0.98435	0.98617	0.98320	0.98458	6510	0	8
2022.10.24	10:00:00	0.98459	0.98618	0.98265	0.98343	10597	0	8
2022.10.24	11:00:00	0.98345	0.98427	0.98163	0.98347	9865	0	8
2022.10.24	12:00:00	0.98352	0.98355	0.98067	0.98335	6552	0	8
2022.10.24	13:00:00	0.98332	0.98355	0.98168	0.98224	6741	0	8
2022.10.24	14:00:00	0.98222	0.98460	0.98131	0.98353	9044	0	8
